A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	K_1_L_ratio	K_2_L_ratio	K_3_L_ratio	K_4_L_ratio	K_5_L_ratio	LA_1_L_ratio	LA_2_L_ratio	LA_3_L_ratio	LA_4_L_ratio	LA_5_L_ratio	LB_1_L_ratio	LB_2_L_ratio	LB_3_L_ratio	LB_4_L_ratio	LB_5_L_ratio
TNNI1:::AAG	-0.381531866375204	-0.376722385728569	-0.347190362107192	-0.441585768633588	-0.400785388424777	-0.3690399085531	0.49399457277851	0.279347705914705	0.752365977543224	0.747727526016786	0.482013477473646	-0.704964482604659	-0.592206301097159	-0.529284480220339	-0.531282733651641	-0.459228699989171	0.508560246674375	0.824556976691844	0.730415784721844	0.667772136332701	0.749465364946021	-4.6164474691029	-4.33439403751921	-4.48760397810358	-3.7507469628723	-4.30471219043816	-2.98443458290403	-2.85426330647644	-3.74134421607849	-3.19031227208371	-2.97479861124127	-2.3547612820144	-2.79400086568643	-3.20022534671711	-2.9850512455245	-2.841034312748
TNNI1:::CCT	-0.936809229849679	-0.865648672010967	-0.815929375388886	-0.995003978155584	-1.00866530048193	-0.932089271597885	-0.0281298887902779	-0.105861750999645	-0.162742420189885	-0.122081858312523	-0.152083865832712	-1.52123919798221	-1.47119514091065	-1.50939513417402	-1.46781912072904	-1.49591705942115	0.0641979737142354	0.253391257301827	0.416222851874377	0.0881086296832786	0.164336035107737	-4.72990165576713	-5.13130298143136	-4.42139987906832	-4.35194722549343	-4.73753793614339	-2.85642428400419	-3.13458367899057	-4.14280886166477	-3.57894726698549	-3.47726335876747	-3.89441404136403	-2.88054613771282	-3.44874966495802	-3.57579178246176	-3.22397312711082
TNNI2:::AAG	-1.1931984147609	-1.64510564355602	-1.4304259492845	-0.751124258879332	-1.69851393329877	-0.995213801767245	0.541550574641568	-0.0804673594762277	0.581573368729465	1.01490409572088	0.648829672758618	-0.513752136615949	-0.499239403622963	-0.401495937537208	-0.435639935462866	-0.484017978527356	-0.184522838606676	-0.684765850389623	-0.0817416820646719	-0.759194436916317	-0.713328805516151	-6.25892444703655	-5.45760960366909	-3.26309626964806	-4.60047494711461	-5.54428994907796	-3.62480459426452	-3.69271770112226	-3.54079678328206	-3.15136233805952	-2.98777726840989	-3.92960793098343	-4.13930337667109	-3.44345196089209	-4.40701889231304	-3.41018295316671
TNNI2:::CCT	-1.86691407186807	-2.3096459084006	-2.48933028477243	-1.86833897558563	-2.07066507843351	-2.09200024262959	0.404253905508432	-0.611388505376695	0.492287110717392	0.147055507908026	0.537460587719559	-1.31485302167294	-1.4088396060006	-1.51771149958769	-1.42811139550287	-1.50558782013244	-1.29371943561215	-1.20167809939819	-1.54912314264153	-0.765206646569638	-1.62382047315086	-6.42962942719814	-5.35462924769698	-5.59209530688853	-6.10191694594214	-4.76343822801424	-4.78539399341535	-3.76380897945551	-4.11634465745961	-4.34932916911635	-4.0196170509282	-3.60386587937695	-3.51189778667482	-5.19840755231144	-3.7969929585865	-6.28457311327803
TNNI3:::AAG	1.38732974099082	1.76101463111504	1.65425935370552	1.98009141710374	1.65629921851951	1.76659215203453	0.73866372098272	0.977860945874626	0.526429691850778	0.768223823587099	0.562601005553962	1.05746435831736	1.18695878928075	1.21137044298966	1.2253418001944	1.2447227704508	2.31063113906352	2.14637253989259	2.02903920778973	2.30781383727007	2.35936159599523	-4.18094452798954	-4.83716001547114	-5.72086491053062	-4.82789457063638	-5.75392896262847	-1.4171904955118	-1.76954110446738	-1.79746397094761	-1.5496728941898	-1.63129531270529	-1.23829317538778	-1.29487659180024	-2.34110305981349	-2.01612335955694	-1.68329822208842
TNNI3:::CCT	1.80254621865902	1.76100191462618	1.65549548757298	1.60598461660111	1.67737866977663	1.61738525029945	0.419965549406397	0.614665835183875	0.508206928455944	0.304169536874234	0.555502222185932	0.656487978272293	0.665402775519371	0.538073338806749	0.498371964912018	0.495744682823137	2.57278086361704	2.25666525708283	2.62124302166489	2.19408034488674	2.42702138713632	-5.0523090607882	-4.89083270022914	-4.7969925615913	-6.03795589348424	-4.60110439172117	-1.42415838306021	-1.61319497369561	-2.20966936583142	-1.8523503908568	-1.83884010474051	-1.14853015684355	-1.27728505115015	-1.9177949886399	-2.24765256039412	-2.34476456915091
TNNT1:::AAG	0.195998113202779	0.148045725881912	0.117133646078333	0.375769586986305	0.461858986807571	0.741522185147767	0.411846767557986	1.10797099271309	0.810631853428303	0.577143375276507	0.422135837027501	0.473850945864053	0.570744327750132	0.68847919451901	0.729361770187256	0.638476348796566	1.35853486538893	1.1644070099821	1.07389339137933	1.41472859298783	1.32377004339786	-3.71738154537347	-4.34704477365726	-4.77112841088422	-5.23033772216084	-4.06552729042033	-1.74550894019245	-1.69627935525453	-2.43547806259797	-2.0769882881186	-1.63412706489085	-1.64369767557635	-2.01863909305131	-2.9133039660421	-1.91823788101348	-1.59115778042853
TNNT1:::CCT	-0.111254421598997	0.0847758822639018	-0.0828346736964762	-0.162364939634599	-0.40444200525604	0.0588997795822196	0.18410130719806	0.100910881560072	0.241787611796994	-0.0233540668560256	0.465885647784332	-0.0957205095224173	-0.0857747737239965	-0.154232299623517	-0.0846236118311261	-0.115976754763076	0.971037065795705	0.880792267087958	0.881334275315325	0.668898428138765	1.11965925088832	-4.45678205168238	-4.94442916788211	-6.24567201757803	-4.88899675143015	-4.71575308416747	-1.64618383529272	-2.03854467866955	-2.86929726625296	-2.65541987787729	-2.27983967010665	-1.94890701019894	-2.03154075969737	-2.92549318646144	-2.00523466659444	-2.17775274270816
TNNT2:::AAG	-0.0157249943641758	-0.432872166318485	-0.432410670143198	-0.469990397215496	-0.502774379919112	-0.417562300652355	-0.0992201328842618	0.00320569430982322	-0.189197262240266	-0.305617299079923	0.0685325527255001	0.0429069224856267	0.1892397039631	0.139786482433538	0.230644976829695	0.104709661334246	0.576996844907963	0.318519297113153	-0.017624387055498	0.509200467813957	0.549200932900531	-4.69028218842813	-3.78198462282555	-4.60144828365956	-4.74554582399974	-4.47028551459039	-2.34465469185282	-2.27417153976045	-3.10368902658103	-2.9212974041142	-2.77537997056386	-2.93873550279151	-3.0321150810926	-2.28856090195435	-2.54226079990592	-3.11678026881297
TNNT2:::CCT	-0.945329304043367	-1.30060544687935	-1.2197387456932	-1.01293180216529	-1.12411656212846	-1.03828088686243	-0.980938143311503	-0.929008694838293	-0.954320262627698	-0.995420740118778	-0.697622716036611	-0.689937747661422	-0.724976561549784	-0.81513413743231	-0.819470244192505	-0.811975058110835	-0.144960306358208	-0.0627631576799989	-0.329594431069609	-0.235013733864634	0.134451214885289	-5.02938873726972	-4.65220677432076	-5.46316463266802	-5.23758075439133	-4.92621828783937	-3.02270463565155	-3.2418233916944	-3.71670171233868	-3.21495243869075	-3.08075744141895	-3.02668049739363	-3.20782556472265	-3.01878541103684	-3.55645448134706	-2.75785272393718
TNNT3:::AAG	-1.14103216866958	-1.1980659274709	-1.29619466186291	-1.80679157528769	-1.42338476202666	-1.20572744421702	-0.171521671504707	-0.0926553239546059	0.0877377179046524	0.146182942223221	-0.0496898688222848	-1.20630837570812	-1.05556367873869	-0.983333432529873	-1.03531634275196	-0.994506538228558	0.0611908982553411	-0.300267701423984	-0.185406324538931	-0.205773631108556	-0.221714734431333	-5.1205870888197	-5.02679544982691	-4.92839184880798	-5.17933074692784	-5.52915045536636	-3.58864185448759	-3.47455519140655	-3.89554528654708	-3.59746132642291	-3.84136065762397	-3.12588676023484	-4.5363177801181	-3.78416340460126	-5.2285136764701	-3.54688531031294
TNNT3:::CCT	-1.90372070408885	-1.87944248802587	-1.83649009268641	-1.80604037099478	-1.7303866390221	-1.85165343797528	-0.581269605212873	-1.12423283746172	-0.610832523677707	-1.01696554491366	-0.405635768114074	-2.03248618193268	-2.02350192052017	-1.97629738256597	-2.12794416698073	-2.19104011103076	-1.41858839957624	-0.514587058703593	-1.03336689822686	-0.503609409320495	-0.826288531371939	-5.17721783465844	-5.54156673692102	-5.62707097120958	-4.31737568812524	-5.50910984528475	-4.05658292918051	-4.27224400823999	-5.12938697327088	-4.30497305085058	-4.15031688615502	-3.81272659743831	-4.9941689128657	-4.81206839125018	-3.78716156836788	-3.60228949861517
TP53INP2:::AAG	1.02172460171929	1.14653796721264	1.33437030935789	1.01042845797603	1.1518346990708	1.34123742348257	1.50843809501369	2.46486771495002	1.22917259853519	2.19783774511666	2.54559734146899	1.30612111873458	1.33957517599229	1.53760231043421	1.48222692541891	1.48519221349433	2.70527007235245	2.76184176374247	1.73170388590652	2.38071546887747	2.47035732050707	-3.77165271539265	-2.2125739520432	-2.86623233071402	-3.65272731310499	-2.00627841593549	-1.53705482466549	-1.02565375004743	-1.53244351126625	-0.844690969648631	-1.26836463177567	-0.792483424564883	-0.733641860644886	-0.215864794537832	-0.963193153946009	-1.38934652930862
TP53INP2:::CCT	0.294897911731483	0.158306188459055	0.414942210735481	0.841686788972306	0.496906336546168	0.654364619239192	1.38427146913385	1.04067488128506	1.63454218710832	1.76759915822894	1.04172570163632	0.961658278078446	0.872254155864009	0.842465066685236	0.844909464317834	0.84115685386905	2.10634492099982	1.77560445937476	1.89891676720498	1.79147755598237	1.66714711000246	-3.3671382899573	-4.27186765761792	-2.36863327415816	-3.48921898266072	-3.25616978932829	-1.45791207850745	-0.620984152339978	-1.58020830905751	-1.50595582599455	-1.49037297441532	-1.15372449871552	-0.179138417384776	-0.939811412775031	-1.27132572971024	-0.785219549809529
TPM1:::AAG	-0.477477126749352	-0.464846684252397	-0.0973278608201476	-0.451028406511755	-0.65080584012949	-0.294711898517548	0.706947114567246	-0.377989480296165	-0.559448949940164	1.12027124939975	-0.191050654056257	-0.896632834582888	-0.768847840951244	-0.475097781767643	-0.526745476773411	-0.491917666495332	1.47188934586829	1.13852673057202	0.565401714149211	0.623070633711392	0.722883117893606	-3.68240790311846	-3.56786292527823	-3.40318455738088	-4.0045339432377	-2.70994393929999	-2.79274876269596	-1.62195301541617	-3.70311393727312	-2.50984291105784	-2.30411504307005	-5.32059330367612	-2.11683775403328	-2.3160107455369	-3.86127898848215	-2.41755252095642
TPM1:::CCT	-1.58277228748557	-2.6081656403138	-0.987640906584623	-1.44612676067413	-1.51341473940618	-0.351771129424528	-0.780624927300988	-2.63861825849981	0.391854774621525	-0.307004766037191	0.112582897542907	-1.64521923585062	-1.63199615603067	-1.67827229425414	-1.84350717246567	-1.70424649145748	-0.194842879744002	0.844121489475176	-0.66179310582362	-0.0793836560348542	-0.489424061123508	-5.97292690456072	-4.49513426656482	-1.9072757214832	-3.65437071198614	-4.63115955902098	-3.64387503648776	-3.04928970900191	-3.4867210481213	-3.31277410376175	-2.51126450761481	-1.06466142261174	-2.69020742072755	-5.58440030241568	-2.90275870247781	-4.45448960828781
TPM2:::AAG	0.935252359285765	-0.239146712060428	-0.468632908070164	0.240067048359095	0.00735820753874116	1.08905941766831	1.760522387456	0.92380231226735	1.36832088867838	0.562468625656525	2.23590185802747	1.15625688329436	1.29588025178738	1.25293402110332	1.3479327082149	1.2871216366165	1.07616596381912	1.30640656524302	1.26903982142483	1.90371242292954	2.08204329206423	-4.88736168029876	-4.73515282243012	-3.06256280365573	-3.54786116021153	-3.63020993240916	-1.30653853287109	-1.98272296671469	-1.86912246834955	-1.23934446229209	-2.07645702434351	-0.72468501693842	-0.291814397099021	-3.82074341702617	-0.908111413060205	-1.22732208629564
TPM2:::CCT	-0.802365476457246	-0.0987000465289945	-0.735266040328016	-0.0723550071571092	-0.172642053450091	-0.585593905811014	0.694783114208937	0.336708869380017	-0.366091660134314	0.672818906965304	0.694383089777331	0.432516530833549	0.403308186318943	0.272217218301999	0.398218915198513	0.370232041645479	0.650547929515588	0.190941778276841	0.273664275597402	1.28835262217052	0.866100694228748	-5.06230637892271	-4.19300745918496	-3.96037172738366	-4.02638277140705	-3.95418214362456	-2.65763100987464	-1.29532066941678	-2.75377433153396	-2.75086907991123	-2.32060312067799	-2.11734629020606	-0.460958731676552	-1.3494667034215	-1.93794858970127	-1.67084964184433
TRDN:::AAG	-1.4913387848808	-0.792608545279903	-0.70203640499638	-1.18206760744367	-1.14144616559512	-0.762359427370725	-0.862317511485573	-1.35998928391839	-0.757987293233635	-0.308193578124412	-0.58245731455695	-1.61847165814582	-1.57843582755422	-1.39494375498701	-1.67471719384249	-1.58383979275903	-0.824874412041573	-1.31154156239548	-1.03539067764134	-1.23195639300454	-0.559163970894509	-5.6019994600423	-6.59486960616468	-7.4346560723379	-4.93808976895569	-5.43312259821439	-3.78129167511755	-4.16916757658193	-4.48285296324548	-4.0878054341091	-4.19759499108404	-4.61916164873814	-3.91734854373265	-4.18903019013351	-3.55025775447926	-2.81718894684926
TRDN:::CCT	-1.69649103869189	-0.986362376012665	-1.49950532489049	-1.47541880958024	-1.49420163105468	-1.18655341738378	-1.82534058868176	-2.15434529921612	-1.23043989345781	-1.87073835706405	-0.77852671274234	-2.23561763167116	-2.02107871190552	-2.03454812685327	-2.17724107477243	-2.09404817350005	-1.26895128595295	-0.233422040689887	-0.813984715171357	-0.520177748623534	-1.22919505103784	-6.7748691251368	-5.94519710690332	-6.18623194381655	-3.54899712505411	-5.08316684174306	-4.15151087454605	-3.58661285830412	-4.59515928005113	-4.4389397146362	-4.70452148932981	-5.19775626761378	-5.863513965405	-3.42897188409952	-4.65232755417235	-3.61075234699195
TRIM54:::AAG	-1.60356611321357	-0.959064624385047	-1.37520897067977	-1.16904682077805	-0.822721055156318	-1.64054167242243	-0.417735036165409	-0.64651435497393	-0.250043878060502	-0.484635014119133	-0.640894749493647	-2.23768667350946	-2.26422187391356	-2.35400375672271	-2.17744615376778	-2.18432704971198	-1.13186004788046	-0.587590957038945	-0.762221051370114	-1.44598946906659	-0.688724139322381	-7.37028045767305	-7.94998325458346	-6.7994611983544	-6.20623187087078	-5.99393752879679	-5.30820199484379	-5.08499582260995	-4.62446656999415	-4.29177588412389	-4.93955079229005	-4.80671303415695	-5.17250219031827	-3.96992732568822	-3.29701763653579	-6.3466347990463
TRIM54:::CCT	-1.46162392362209	-1.16384847611771	-1.42601013292563	-1.52330470578269	-1.32232638249247	-1.49865692490856	-0.360658680476353	-0.692147045328242	-0.60810268223128	-0.250926406158187	-0.176721035217859	-2.96421772254916	-2.96865843874338	-3.0176770152244	-2.9611581631027	-3.10778689148197	-1.00637962464392	-1.0346109584967	-0.717842059367475	-0.574216451736916	-0.58626401626984	-7.35573998600803	-6.61607320308414	-7.35882781835843	-5.73864621605377	-7.51525599618038	-5.75269727014285	-5.78157011410917	-5.5249983952779	-5.50508044230475	-5.48191385820495	-4.95504153174106	-5.96987674846641	-7.30602229619106	-5.51625698679081	-4.74571920985754
TRIM63:::AAG	0.288971357472244	0.347991775896925	0.502781229777118	0.429357250549582	0.360152188071109	0.444275909482636	1.64467080728124	1.78344165387067	1.76833258151813	1.92702336927972	1.84643650356963	-0.358117550085673	-0.154117314047431	-0.0890423758539787	0.00904016449695054	-0.0943056289260492	1.65902434077592	1.71710320474815	1.59371283340853	1.45805835474021	1.60485148885583	-4.01419189192084	-3.76946544546633	-4.17378256728793	-4.56827679971335	-4.23399764577065	-2.60026430449779	-2.67524478076786	-3.57814695478269	-2.91125299154188	-3.10943077336664	-2.81699162421835	-3.05326241200821	-2.30222664895836	-2.56138863792106	-2.45033902723336
TRIM63:::CCT	-0.00924296259318649	0.0226185718771048	0.0912935281311936	0.0205625767961678	-0.0849904751156635	0.066660000251512	1.40957003612597	1.6680204605989	2.18617602912737	1.40106671592494	2.0615462773071	-0.992950976709597	-0.917653628321392	-0.849750426079482	-0.81368138678507	-0.990261948397592	1.2675315142063	1.27922921672469	1.09772436870429	1.03371972411614	1.38848627561462	-4.41715635202557	-4.48748208985355	-4.61619014636809	-4.65572552143195	-3.81989038886389	-3.0588986086908	-3.05899526310191	-3.98049065158953	-3.26550043095391	-3.05731447627822	-2.65682218952313	-2.62424702958244	-3.09036048298399	-3.08257536663128	-2.96493554504856
TSPAN18:::AAG	-2.1985689939471	-2.43305210447248	-1.52771225506915	-2.27016636013165	-1.72806087180638	-2.11487933931749	-2.04211315675381	-2.01346211630113	-0.886579102368635	-3.51400507031386	-1.85234960621458	-0.788020326689648	-0.746475958048302	-0.779634658221878	-0.7941339633853	-0.770674528652592	-2.23835521509969	-1.3417882202137	-1.62391701387024	-2.14514937079733	-1.49674467867722	-6.60222083583511	-4.93730071856082	-3.71016108907094	-4.83607263752544	-6.13396889252377	-3.46314412018789	-3.58863177283266	-3.76642758836473	-3.93596990062997	-3.6466284231887	-3.8389355136073	-2.89394102144852	-3.19036906579855	-4.00964524298842	-4.11088513017462
TSPAN18:::CCT	-2.38651520093554	-2.23802264675726	-2.17086296992901	-2.19961822617696	-2.09798645612402	-2.41393308076185	-2.46585299229344	-2.27533524285969	-1.74637390853064	-2.00658140824411	-2.21935918890528	-1.42607842498536	-1.55850637070944	-1.55736756853705	-1.5955807469298	-1.65507677633144	-1.79014540156747	-1.51632990579223	-1.39442389164524	-1.97886207437017	-1.89555478396595	-5.06529252997269	-5.01702947161751	-4.55423929993933	-4.60699884814033	-5.98614731205854	-3.57993917955444	-3.87697147998546	-4.35342867277159	-4.00472254599728	-3.76675662596124	-3.41684570209721	-3.6749305581453	-3.40444951162105	-3.96247281097407	-3.92434470645475
TST:::AAG	-3.3233140950048	-3.17928376364634	-3.06105858991715	-2.58925217142346	-3.54727750343843	-3.23854648843914	-3.2183797121138	-3.66632993944212	-2.66509471424262	-3.78958737873476	-4.02514268074879	-1.61220278485557	-1.59686631833443	-1.57879487953547	-1.58755589430621	-1.63468868977347	-2.70461611174411	-2.47911166007797	-2.95764125825444	-2.65673026905349	-2.85250166117124	-5.56477503216164	-5.61597682951783	-7.40712677474102	-5.87335741173698	-6.4438409291676	-4.83588150781755	-5.63265454226074	-4.63555936837795	-4.80649008303665	-4.97862773216487	-4.81095455266684	-4.04504922145359	-5.33833016458004	-4.90617457370787	-3.18812314725769
TST:::CCT	-3.85964251336991	-4.11899642292536	-4.01411829855632	-3.88168248438334	-4.00535794036621	-3.82868575877607	-3.49334628826044	-3.98955096767015	-4.18708427275666	-3.53701390712351	-3.78568311383818	-2.45544170740872	-2.63563907176747	-2.60981659314541	-2.63372657856605	-2.73787094623139	-3.56611249410197	-3.40147827398992	-2.83618221359879	-3.39381844592008	-3.13055368908822	-8.23542669160818	-7.87658645579447	-6.00581028196578	-7.49790832143398	-7.59306015393746	-5.60045610233072	-5.47886809461246	-5.36850681095805	-5.49093353253859	-5.65595231761943	-4.80636449727288	-5.98064285265676	-5.25697743076674	-6.35084932169926	-6.21072605793028
