L_1	L_2	L_3	L_4	L_5	L2_1	L2_2,	L2_3	L2_4	L2_5
SMPX:::CCT	-2.0875094213922	-2.19778295204068	-2.21983589293695	-2.13382940782442	-2.17693089171259	-1.62036982480851	-1.69453358685938	-1.63246876277005	-1.64403511495041	-1.82447972263545
SMTNL1:::AAG	-0.268328980545805	-0.379522491590581	-0.386321550231674	-0.235720682301202	-0.173474256437544	-0.523960814108129	-0.818081376806768	-0.722485661460487	-0.821168794261689	-0.592975656933034
SMTNL1:::CCT	-1.25625005249856	-1.25809990565573	-1.34707217272663	-1.18471053573253	-1.17771453212316	-1.27630240230543	-1.15438147923937	-1.29233904397948	-1.09153326334901	-1.07476255575388
SMTNL2_tv1:::AAG	-0.467212834428574	-0.556108563882591	-0.480626038627621	-0.41703522072713	-0.580937747324441	-0.526562144978561	-0.765889306312109	-0.696999803314301	-0.698462824550159	-0.890028789774625
SMTNL2_tv1:::CCT	-1.09874104605678	-1.31774444179981	-1.40009021131196	-1.40736642304776	-1.36215529949218	-0.938614921370766	-1.12585645803629	-1.18848989082874	-1.26434449247444	-1.35742646053991
SMTNL2_tv2:::AAG	2.01285344950945	2.00637840496747	2.13106531164752	2.18390426433406	2.26883090268604	1.19676687433427	1.11874001895366	1.4666718453737	1.19067823051452	1.45027509046069
SMTNL2_tv2:::CCT	1.29382430620699	1.15512253311941	1.26784454777267	1.27226078942807	1.38276560120583	0.878469523770546	0.815747418870988	0.544996855862347	0.925164097594313	1.12308181181468
SMYD1_ATG:::AAG	-1.23828628437107	-1.09658195997179	-0.999651874827146	-1.1248542454268	-0.989647709796829	-1.18250922381145	-0.959381544709339	-0.973201295615333	-1.11932295171919	-1.09624296451906
SMYD1_ATG:::CCT	-1.9573931067516	-2.01096314183919	-2.18685059522549	-2.06556984700265	-2.13787457798043	-1.54964593784222	-1.55602480180876	-1.7519824541071	-1.63508088886671	-1.7137811270007
SMYD1:::AAG	-1.57035538025861	-1.37339035299028	-1.38672716450549	-1.3611616366481	-1.27215001452635	-1.42439616664178	-1.38869661914647	-1.41430441556397	-1.39992154461511	-1.42000302023104
SMYD1:::CCT	-2.33795867090103	-2.30871779940388	-2.31394052341403	-2.34253806771776	-2.25021234110027	-1.88272832856429	-1.93943110451321	-1.89945394491235	-1.97770613797646	-1.85048262683144
SNTA1:::AAG	-0.436812478668467	-0.470945369918832	-0.356893253534418	-0.769818117953744	-0.449320479639614	-0.855987832577643	-0.742434759120719	-1.07643498972412	-1.00573211086368	-1.1563051502617
SNTA1:::CCT	-0.730577103142691	-0.918925270301336	-0.839281611831902	-0.859058694735916	-0.660504770787239	-0.661711727142164	-1.09616477999803	-0.999103459531967	-0.924605054353663	-0.622790284390604
SOD3:::AAG	0.901762553008465	1.01066063257874	1.11282467518763	1.10165169687497	1.09822579353149	0.629090201498213	0.584366375870555	0.714686364334241	0.788162500025258	0.602793035654761
SOD3:::CCT	0.658229925076453	0.550438245074905	0.577670123284758	0.583986010467461	0.639517683283271	0.788885701764369	0.579827094503313	0.578735745576853	0.630864462807934	0.629904519969968
SORBS1:::AAG	0.458315829117664	0.542791412773507	0.667122400747736	0.672256829640329	0.721772734598645	-0.171540086827314	-0.0462443711514502	-0.0134619536142347	0.244581349696272	-0.16634945196949
SORBS1:::CCT	0.176447717632558	0.155159284516036	0.163320929938543	0.0127128784090545	-0.0898711343379293	-0.129625343063826	0.0272978640424703	-0.0992129912223989	-0.298498031766558	-0.27707115376895
SORBS2:::AAG	-1.52347222160007	-1.5904009846875	-1.61411218165637	-1.52767384116128	-1.42163067579487	-1.37684310898866	-1.50940481224882	-1.57096759916645	-1.47103898118836	-1.21086866140224
SORBS2:::CCT	-2.45607601548769	-2.40513869210289	-2.43221435110894	-2.35843784524979	-2.41151292928374	-1.98998834402238	-1.77080477432526	-1.91990199227517	-1.87473082458636	-1.91674926955757
SPEG:::AAG	-1.56208049572201	-1.69134117232304	-1.66192581080324	-1.87171603565572	-1.86176933218434	-2.14631858858222	-2.31991437156299	-2.06653626761844	-2.38105427438423	-2.35788086207844
SPEG:::CCT	-2.61649369611762	-2.23321827170714	-2.33836237235815	-2.66713632882663	-2.73647072123247	-2.84262753139711	-2.39209345894233	-2.68681253884276	-2.89665962185366	-2.76967208593737
SPP2:::AAG	-0.442610656468818	-0.566170831436862	-0.205795179535055	-0.355339583880003	-0.210044665100921	-0.268173105415704	-0.645597854991158	-0.0150184077427617	-0.565391094382234	-0.134299191649074
SPP2:::CCT	-0.157376450185421	0.0548779440989846	-0.0197412825035043	-0.0644922779352498	0.17865143636104	0.322828353179289	0.599643328859917	0.583925905150626	0.541179913099441	0.643660044451402
SPTB:::AAG	-1.09681419062408	-1.1076077927534	-0.944896856119885	-0.941465222469317	-0.891249844867849	-1.05692956494928	-1.10055070147744	-0.990076952861576	-1.01697541190136	-1.03587805573771
SPTB:::CCT	-1.87016176714739	-1.97145247137069	-1.90846219521312	-1.76273238661141	-1.84370525072848	-1.52936162061951	-1.64701000156017	-1.47035744914695	-1.42663118722796	-1.54666091047978
SRGN:::AAG	-0.244673959484008	-0.135608609408332	-0.138512414278824	-0.102517421029209	-0.0594870597457507	0.0387824848670485	-0.0478884142067486	-0.127456980326929	-0.0607292276354226	-0.0194840656402405
SRGN:::CCT	-0.227302203469396	-0.0569573880203034	-0.185776763933939	-0.112880805804983	-0.0227191307047272	0.11423599889791	0.233526694973012	0.196687573989885	0.519862270576365	0.267289094131572
SRL_ATG:::AAG	0.396154130635405	0.523191599082912	0.487487400650894	0.537149143058232	0.609496605231293	0.184409953416495	0.286177284244827	0.0646753849017984	0.157730521493068	0.0742655919962789
SRL_ATG:::CCT	-0.37560241845722	-0.213650130034235	-0.425297420910823	-0.405815415214932	-0.32735370847502	-0.373025093022568	-0.165651360770319	-0.39381262795943	-0.456428872294005	-0.332630784685244
SRL:::AAG	-0.289989905327606	-0.231937098027852	-0.153693616709227	-0.169234743201502	-0.0638375878030367	-0.549639172773467	-0.679675387194612	-0.458863500560504	-0.587492740019227	-0.533819123741784
SRL:::CCT	-1.14048988938784	-1.01562678361994	-1.11931556349158	-1.10649853151287	-1.00762351156741	-1.15602406995627	-1.10997351295363	-1.09622262375809	-1.08552164604122	-1.06310456374224
SRPX:::AAG	0.173374329422118	0.177524329714782	0.30994503945173	0.325028245458242	0.373509335595121	0.0261538809461891	-0.0897119994827407	0.164758559594579	-0.216876362977729	0.00116151825704093
SRPX:::CCT	0.106726117125408	0.209020568532963	0.209274661642995	0.235744285743338	0.255259288213413	0.221355849364894	0.179887800944162	0.155544460551045	0.26608668649492	0.249638498531287
ST6GAL1:::AAG	-0.265691378136452	-0.15097036178597	-0.184729780613758	-0.205409206146883	-0.157393668766092	-0.276399799628477	-0.374779994014761	-0.404033355906396	-0.393652735882003	-0.407235038506262
ST6GAL1:::CCT	-0.951343668856937	-1.05354726249271	-1.00021641526735	-1.01408264751113	-1.09815827997302	-0.709706199358595	-0.764088215508008	-0.73612018209452	-0.78238559062793	-0.929059096559467
STAC3:::AAG	-1.10364588446329	-0.963409015547875	-1.00946263297733	-0.91868116356784	-0.894204181770783	-0.998014586224313	-0.96324892212025	-0.94615598329105	-0.94866402928529	-0.927199834489615
STAC3:::CCT	-2.07319244609823	-1.97494251978907	-2.04931872453167	-2.03685743905053	-1.91256045714117	-1.69200724230657	-1.50958064467484	-1.66035637102054	-1.69001380444905	-1.52818908405877
STEAP3:::AAG	0	0	0	0	0	0.718671238631727	0.630400729138565	0.526160514746525	1.193279566032	0.79442711548787
STEAP3:::CCT	0.86632493888324	0.982503695929148	0.892949153766583	0.965116499175703	1.33292444129648	0.614849526386503	0.77633955185993	-0.0480016789733669	-0.18340361597825	1.25892925182072
STYXL2:::AAG	-0.775656064912444	-0.656944253042031	-0.625447020670529	-0.537220783029752	-0.476610753451614	-0.702835000918114	-0.585547351540317	-0.549095135805966	-0.528302826460929	-0.57175419589482
STYXL2:::CCT	-1.70513868976986	-1.65809159635805	-1.64184188027681	-1.65019324081818	-1.5966809429625	-1.23817827192375	-1.27581856885699	-1.20627883263235	-1.21613186846743	-1.26186928181914
SULT2A1:::AAG	-0.685308094218208	-0.596054411537373	-0.484861310473658	-0.463914725705582	-0.414610511321766	-0.492545388639876	-0.485114779624222	-0.373997179546365	-0.367916348435716	-0.297748347631529
SULT2A1:::CCT	-0.277721852226624	-0.206979410094374	-0.233548926884006	-0.211052445525936	-0.116613431613503	0.172639234231861	0.22715832943842	0.226874331374753	0.228631639906212	0.246840850952207
SVIL:::AAG	-1.38643792130285	-1.25629008268326	-1.39672456687356	-1.20754886493253	-1.14300221464969	-2.30067229986223	-1.38209533034638	-2.01794248363892	-2.32663296729771	-1.83255430641279
SVIL:::CCT	-1.95328357053927	-1.92241981329236	-1.76525508595855	-1.76273670380337	-2.21299050691674	-2.37276896790309	-2.5506010282131	-2.20983046055959	-2.09706188889981	-2.57118747593922
SYNM:::AAG	-1.16500293338353	-1.13898112460268	-1.23475216937788	-1.10425499176459	-1.04615699644038	-0.943487820889017	-1.03828864034735	-1.14354660199421	-1.07725204750778	-0.880157481667525
SYNM:::CCT	-2.13446562189525	-2.04794560319817	-2.11492435962857	-2.04048975417672	-1.96999741578569	-1.66103732521194	-1.52845286942986	-1.62519407918331	-1.60387615667645	-1.53792619571855
SYNPO_tv1:::AAG	-0.123942873827176	-0.00417493911252901	0.0487884592042054	0.100174137561201	0.107406848812288	-0.200246132166022	-0.210602699574718	-0.207431626097514	-0.19906121870935	-0.186769496738051
SYNPO_tv1:::CCT	-0.0973183171205975	-0.0858452927290629	-0.130207564711133	-0.106952128233084	-0.0152131798292576	0.185352645468606	0.152412357703735	0.242130234615241	0.0847314471423331	0.162109857372578
SYNPO_tv2:::AAG	0.0171665864299651	0.0935073881251568	0.0770251973253703	0.0865759342418693	0.192455057418101	-0.171356853186413	-0.189549536698925	-0.0598513822738904	-0.170655826422141	-0.016983278977994
SYNPO_tv2:::CCT	0.323942026148322	0.467962155755355	0.296254203364814	0.302919652436827	0.467034594039813	0.543003101461785	0.603423640638403	0.603029279814566	0.521609121167826	0.578895036171073
SYNPO2:::AAG	0.288912093308481	0.436006094650959	0.556625507081758	0.609053887777104	0.618160528920881	0.165746101128234	0.295591178707681	0.369885081599606	0.421828735575808	0.322323319728061
SYNPO2:::CCT	-0.292823065407995	-0.444159564347388	-0.377208376409592	-0.252968873082537	-0.258074666060675	-0.157547110310566	-0.218591753328734	-0.145063693180245	-0.0818644649088409	-0.280074338177237
SYNPO2L:::AAG	-1.12740557500567	-1.0068864282324	-1.03901926710938	-0.857988663139368	-0.916807591971122	-1.33533728102871	-1.25104677324242	-1.23068569845584	-1.07258401531311	-1.22824042554615
SYNPO2L:::CCT	-2.2895659408617	-2.10281567660852	-2.10509395233298	-1.965256939165	-1.97958220387378	-2.05892049665674	-1.97699428654544	-1.92651962042407	-1.85992024508652	-1.83701858054581
SYPL2:::AAG	-0.48822545633227	-0.352483139523132	-0.323295815876721	-0.483227687582559	-0.231678356169444	-0.646335457780673	-0.729712666303704	-0.961503198523847	-1.19701490692273	-0.8719524705249
SYPL2:::CCT	-1.02865946633941	-1.12277710067504	-1.26593996928074	-1.06079676924203	-1.01925684068907	-1.11785269601049	-1.37814988163429	-1.45296032037118	-1.11593061447146	-1.32092774352102
TAGLN:::AAG	-0.79040757074916	-0.6086976787643	-0.600140265987003	-0.627727346980652	-0.456233204170693	-1.13786507753928	-0.941158607500533	-0.966119479502613	-1.03478066427579	-0.982410867703605
TAGLN:::CCT	-1.73808748826192	-1.64143012594829	-1.73555658136003	-1.71967316756778	-1.53748530349288	-1.75539430624475	-1.55500076214997	-1.64230896865889	-1.65027722984028	-1.53674168933091
TAT:::AAG	-0.297737793127319	-0.326287800154664	-0.426694569672741	-0.278109870867963	-0.349156678967375	-0.289807393985294	-0.36416722402771	-0.490005179458823	-0.426321111227286	-0.509516108815749
TAT:::CCT	-0.544384237587579	-0.658506565090538	-0.88816379536607	-0.817221931469616	-0.880120520313046	-0.113403647912789	-0.21104455517975	-0.50690767910291	-0.42167113978069	-0.634655927793821
TBX5:::AAG	-1.99620274802717	-2.07874827463265	-2.06511900023076	-2.06732892229374	-1.99132771635239	-1.91871734436569	-2.06820739803235	-2.08189448985307	-2.07637012272479	-1.98587018475457
TBX5:::CCT	-3.04110238879104	-2.84439291083491	-2.89387890837191	-3.04288811577291	-3.09352913998051	-2.64817993314184	-2.33610722039154	-2.45732940434353	-2.69337760261947	-2.72967140930164
TCEA3:::AAG	-0.606431965810453	-0.727256984492186	-0.384732071170535	-0.558720439065974	-0.417156178239959	-1.33963106029715	-1.36662017952901	-0.811604874396546	-1.54241417806608	-0.691867147504354
TCEA3:::CCT	-1.1458997280734	-0.787789507884349	-0.827479892794945	-0.961176160304979	-0.823327665623039	-1.23901494110354	-1.20986696729282	-0.994958062004804	-1.34722520102871	-1.11828364887676
TDO2:::AAG	0.84494652762899	0.98138369565263	1.01224782625605	1.28817222448826	1.1279194884006	0.93545739135018	1.15615589411351	0.873383994479077	1.27335603891722	0.992985612043272
TDO2:::CCT	0.380314220423854	0.366398775352295	0.257923170150554	0.404288466905591	0.461157650160956	0.822307272579109	0.642281435808096	0.814052956711219	0.673045756319177	0.723901477983755
TECRL:::AAG	-2.14285536159881	-2.31618495764494	-2.13830950713809	-2.19594935232477	-1.57698677633449	-1.82503180024785	-2.05418402941526	-1.97046360638542	-2.50707613199548	-1.36750332068255
TECRL:::CCT	-2.78629053393242	-2.96856237805167	-3.30203215026989	-2.71000061457161	-2.9547767783434	-2.272928771801	-2.38291677038421	-2.82763904482947	-1.8928914037407	-2.3577533418882
TF_ATG:::AAG	2.06937184147211	2.00291483990907	2.05170027684486	2.10723989114916	2.15348409400585	1.75199627401007	1.43282759320818	1.58381814062185	1.53176208503816	1.51868596061984
TF_ATG:::CCT	2.83968205180056	2.8800352832215	2.80329652158539	2.76156826913534	2.96239558542985	2.6734172312016	2.60611617199059	2.59757014332085	2.37998803974099	2.74051456691412
TF:::AAG	1.68558851964989	1.70683339911722	1.67348526551997	1.80432021508883	1.75966115433961	1.46254087584661	1.41306277363181	1.09827695210887	1.4311333860155	1.19772911271171
TF:::CCT	2.40399693732317	2.48361383103895	2.40962429633201	2.372771382901	2.54761197288529	2.23943369645276	2.2606508728255	2.29599027414255	2.32439261651211	2.32375864638336
TFR2:::AAG	1.83068944697967	1.94604844730044	1.95381851294047	2.12817417699763	2.05643463510833	1.25947049707876	1.23424025253587	1.2701211164129	1.62363592598358	1.40342913073584
TFR2:::CCT	1.17088370383571	1.25767382821941	1.19815373033094	1.22770503757891	1.2144724750698	1.00598247203843	0.711002594776837	1.01813311066073	1.07167270754916	0.813738801895735
TGM2:::AAG	1.96134985494464	2.1823888824378	2.16745095798572	2.2993617504429	2.39401798472115	1.29065998198094	1.39606468234028	1.3414813443043	1.49953580016722	1.56126541172752
TGM2:::CCT	1.39926982279587	1.5881327348078	1.59345189803797	1.57528597732193	1.62260884781642	1.03484619141075	1.3465951341	1.1326334673649	1.06917651531487	1.30693174485581
THRSP_ATG:::AAG	1.19410980953339	1.12154044462027	1.10755147212781	1.14507621411864	1.19959180605447	1.06040052241378	0.842871312235312	0.912099010655388	0.94847378139342	0.860579977829451
THRSP_ATG:::CCT	1.3763276206077	1.28385306306036	1.15391399445227	1.08577069067172	1.28693439858729	1.398195996569	1.32352504622934	1.27404922672435	1.22120207711793	1.3080904889788
THRSP:::AAG	0.714822758238641	0.655479787318734	0.664523019550063	0.698237535132377	0.757978154195175	0.660502570728229	0.431294864976203	0.541182055425456	0.466158971017843	0.413656807507849
THRSP:::CCT	0.745163238120572	0.527440965377617	0.495069735590694	0.394521130428599	0.587842474108283	0.993184297175659	0.684682630486619	0.681417283304077	0.64435304341404	0.659570889190432
TIMP1:::AAG	0.6653122923493	0.766340827283359	0.850780333421939	0.777171172900701	0.97273887746305	0.212852749870859	0.28747188287781	0.388023326429287	0.237728367425083	0.427239624480208
TIMP1:::CCT	0.298899285818403	0.454993919787684	0.282339724839186	0.283450283889256	0.54996785678154	0.179996050734281	0.434988368088394	0.310292755718083	0.270081841611163	0.391311706866197
TINAGL1:::AAG	0.430477914149705	0.426790490601725	0.51044875034997	0.509864539714547	0.590336686164601	-0.0179379907793919	0.0137631270240154	-0.0536625178021129	0.00685666342698348	-0.0140934238469674
TINAGL1:::CCT	0.157780038243952	0.169231144433477	0.150243845202506	0.15601660699151	0.200786315365146	-0.068336588127988	-0.0454021811378028	-0.131310904840672	0.0445995220174602	-0.0170374631968475
TM4SF5_ATG:::AAG	0.524094396567124	0.55098573599128	0.651057651223652	0.634440365090584	0.700648620792904	0.58617685059819	0.477919266495584	0.58146217088121	0.558510995584729	0.580898931832237
TM4SF5_ATG:::CCT	1.05578103611073	1.01649075669406	1.13340963166208	1.1473977071141	1.19020761739624	1.34384894478604	1.23573554069127	1.39647302269426	1.42723186481387	1.39900656634394
TM4SF5:::AAG	0.162660514913217	0.163633810860026	0.242413915339307	0.246009914461996	0.285104341376055	0.280385965408408	0.156787296651227	0.210725636626873	0.181231578644516	0.167901580525333
TM4SF5:::CCT	0.654561403839429	0.619831102118462	0.719026509569363	0.740561715258862	0.791489196534052	1.01174485894944	0.94033706231012	1.07055007286567	1.03464093802536	1.08456461923805
TMEM176A:::AAG	-1.03869373603105	-1.14751238892722	-1.03745650200698	-1.10036825675674	-0.967999559395963	-1.25061546229547	-1.34795444118595	-1.2941908287009	-1.50417769801546	-1.37156686012015
TMEM176A:::CCT	-1.90666977176499	-1.90356413874441	-1.80385218245724	-1.86632560608834	-1.76624710558465	-1.74542651839481	-1.85041197678774	-1.75772347352802	-1.79116061147913	-1.86671455047071
