A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio
TM4SF5_ATG:::AAG	-1.0233787203522	-0.703589014208752	-0.601661131738288	-0.729283110702153	-0.855110706201908	-1.27740714602571	-1.1950358508071	-1.61182962949062	-1.91367914465354	-1.5461964200416	-1.2959311316956	0.692163013911779	0.689903373167276	0.793381285470513	0.7365664690863	0.760820367928585	-1.34823906485585	-1.44300364259532	-1.29078500043618	-1.28840893044219	-1.5256639642671	TM4SF5_ATG	AAG	promoter_candidate	promoter_candidate657	0	0	0	1	1	0	0	0	0.491962849416344	-1.0233787203522	0.614042741636625	-0.703589014208752	0.658994746052983	-0.601661131738288	0.603203577152612	-0.729283110702153	0.552822903784559	-0.855110706201908	0.412536265092965	-1.27740714602571	0.436775593999829	-1.1950358508071	0.32718315324245	-1.61182962949062	0.2654148239252	-1.91367914465354	0.342411623160731	-1.5461964200416	0.407273222613112	-1.2959311316956	1.6157041075673	0.692163013911779	1.61317546979087	0.689903373167276	1.733131696366	0.793381285470513	1.66620564306821	0.7365664690863	1.69445387782431	0.760820367928585	0.392771167957664	-1.34823906485585	0.3678007578193	-1.44300364259532	0.408728571029272	-1.29078500043618	0.40940228781985	-1.28840893044219	0.347319672990054	-1.5256639642671
TM4SF5_ATG:::CCT	-1.34504427416267	-1.42368525486969	-1.39547960333364	-1.2123148295414	-1.34127000379572	-1.01518734575172	-2.12121561925262	-1.73914036920729	-1.76035341291548	-1.96512950023987	-2.07360677012187	1.22384965345538	1.15540839387005	1.27573326590895	1.24952381110982	1.25037936453192	-1.57993477058434	-1.26474476486789	-1.38867073748847	-1.58407298368763	-1.90592767790366	TM4SF5_ATG	CCT	promoter_candidate	promoter_candidate657	0	0	0	1	1	0	0	0	0.393641907815208	-1.34504427416267	0.372758910665284	-1.42368525486969	0.380118302410449	-1.39547960333364	0.431575589200356	-1.2123148295414	0.394673072437155	-1.34127000379572	0.49476407487369	-1.01518734575172	0.229853156065637	-2.12121561925262	0.299548108928304	-1.73914036920729	0.295175848109104	-1.76035341291548	0.256116215036688	-1.96512950023987	0.237564839035898	-2.07360677012187	2.33569136881164	1.22384965345538	2.22747369392272	1.15540839387005	2.42121847715788	1.27573326590895	2.37762931877527	1.24952381110982	2.37903972923876	1.25037936453192	0.334497012163909	-1.57993477058434	0.416172988300617	-1.26474476486789	0.381916528353578	-1.38867073748847	0.333538918779957	-1.58407298368763	0.266844711061957	-1.90592767790366
TMEM176A:::AAG	-1.27161034533476	-1.19134985397748	-1.70505182470212	-1.00541029436912	-3.777620341339	-1.90037499419344	-2.92118801462579	-0.614160022061625	-2.2937212006387	1.59446771336961	-2.52907218692815	-0.870625118686391	-1.00859475175123	-0.895132867760117	-0.998242152761021	-0.907827812260282	-1.42984396852504	-2.40784515942092	-1.56240843336655	-2.33011716576486	-1.25812497445394	TMEM176A	AAG	promoter_candidate	promoter_candidate305	0	0	0	1	0	0	0	0	0.414197185264176	-1.27161034533476	0.43789295548483	-1.19134985397748	0.306710226425978	-1.70505182470212	0.498128446334443	-1.00541029436912	0.0729160216186084	-3.777620341339	0.267873729192386	-1.90037499419344	0.132018497158638	-2.92118801462579	0.65331015852211	-0.614160022061625	0.203948782423211	-2.2937212006387	3.01983079000086	1.59446771336961	0.173250066720372	-2.52907218692815	0.546909823663136	-0.870625118686391	0.497030141171586	-1.00859475175123	0.537697672652339	-0.895132867760117	0.500609594732752	-0.998242152761021	0.532986977004556	-0.907827812260282	0.371171033664555	-1.42984396852504	0.188437087055333	-2.40784515942092	0.338585375779564	-1.56240843336655	0.198867969594695	-2.33011716576486	0.418086981314921	-1.25812497445394
TMEM176A:::CCT	-2.03487013638318	-1.59870365981879	-3.14721858564477	-2.76905417176021	-2.03794037177482	-1.79753316276563	-2.91371052205737	-2.49060378693038	-2.81299547811774	-2.41754878940267	-2.08709344872608	-1.73860115442034	-1.76464650156841	-1.66152854821038	-1.76419950209263	-1.70607535844897	-2.9814457789671	-2.6289230926364	-2.13184450642358	-1.85321119476878	-3.70935825713406	TMEM176A	CCT	promoter_candidate	promoter_candidate305	0	0	0	1	0	0	0	0	0.244029905459736	-2.03487013638318	0.330173523360993	-1.59870365981879	0.112873710749052	-3.14721858564477	0.14670051372374	-2.76905417176021	0.243511131519557	-2.03794037177482	0.287666043245584	-1.79753316276563	0.132704525719383	-2.91371052205737	0.177931792059609	-2.49060378693038	0.142299699647869	-2.81299547811774	0.187173903836185	-2.41754878940267	0.235354370863204	-2.08709344872608	0.299660087519437	-1.73860115442034	0.294298786455156	-1.76464650156841	0.316104055952119	-1.66152854821038	0.294389985067026	-1.76419950209263	0.306492705103046	-1.70607535844897	0.126617982729371	-2.9814457789671	0.161664734299653	-2.6289230926364	0.228165962523067	-2.13184450642358	0.276775626231962	-1.85321119476878	0.0764490160174527	-3.70935825713406
TMEM176B:::AAG	0.786549434241971	0.483717410626263	0.346820612295546	0.14822169047043	0.0900122341994466	-2.58894337549947	-1.79858226047593	-2.22678755246557	1.73589686940637	1.17607568310787	-1.45632954265044	-0.117386402416913	0.134183107537207	0.134879709170042	0.144367708580398	0.136190641021199	-0.0144235824804011	0.888997162176898	-0.275413269015471	-1.78769219377303	0.690155571549815	TMEM176B	AAG	promoter_candidate	promoter_candidate258	0	0	0	1	1	0	0	1	1.72494389051366	0.786549434241971	1.39834215420484	0.483717410626263	1.27175486426483	0.346820612295546	1.10820262576809	0.14822169047043	1.06437920845812	0.0900122341994466	0.166207411888169	-2.58894337549947	0.287456934544351	-1.79858226047593	0.213633892079779	-2.22678755246557	3.3308649691944	1.73589686940637	2.25961296427156	1.17607568310787	0.364419094018786	-1.45632954265044	0.921856180651048	-0.117386402416913	1.0974712203067	0.134183107537207	1.09800125944913	0.134879709170042	1.10524614980443	0.144367708580398	1.09899943227984	0.136190641021199	0.990052144993636	-0.0144235824804011	1.85188840233272	0.888997162176898	0.826213610197732	-0.275413269015471	0.289634990035607	-1.78769219377303	1.61345749460884	0.690155571549815
TMEM176B:::CCT	-1.22588139001886	-0.784167043768892	-0.0952838455522593	-0.00765448133948202	0.161193985497407	-3.22404340031657	-0.521245602760733	-3.12594791071593	-0.556571162336381	-2.56106411425693	-0.867332565335338	-0.867905929082546	-0.709914087355152	-0.634979817507282	-0.962797850608023	-0.115001238464436	-1.95297157101455	-0.137871250119886	-2.67455597545921	-2.11805992188168	-2.30614349951397	TMEM176B	CCT	promoter_candidate	promoter_candidate258	0	0	0	1	0	0	0	0	0.427536237039721	-1.22588139001886	0.580687126678548	-0.784167043768892	0.93608805703809	-0.0952838455522593	0.994708368112734	-0.00765448133948202	1.11821219622956	0.161193985497407	0.107020316048361	-3.22404340031657	0.696769991916622	-0.521245602760733	0.114550216407221	-3.12594791071593	0.679916194387809	-0.556571162336381	0.169450510197542	-2.56106411425693	0.548159419814809	-0.867332565335338	0.547941610586931	-0.867905929082546	0.611356544110008	-0.709914087355152	0.643949823187979	-0.634979817507282	0.513060957364744	-0.962797850608023	0.923381518063149	-0.115001238464436	0.258283686472609	-1.95297157101455	0.908859221804331	-0.137871250119886	0.156631254494205	-2.67455597545921	0.230356478567584	-2.11805992188168	0.202200223985357	-2.30614349951397
TMEM52:::AAG	1.14701695122022	0.743139535865257	1.15733824798534	1.41399426011905	1.81773447926531	1.25894517740636	-0.0383440570852723	0.751541462083095	1.470253633034	0.746854904972642	1.46455268379243	-0.00902452826503267	0.0238505517205811	0.00653013699142162	0.36901475796537	0.380890710057142	1.0324734927642	-0.0145137034343103	1.1719103392428	0.846813462161274	0.563260127810743	TMEM52	AAG	promoter_candidate	promoter_candidate417	0	0	1	0	1	1	1	1	2.21455518915378	1.14701695122022	1.67381436700845	0.743139535865257	2.23045531898017	1.15733824798534	2.66473904827935	1.41399426011905	3.52527176345944	1.81773447926531	2.39320698256611	1.25894517740636	0.973772013559265	-0.0383440570852723	1.68359071935318	0.751541462083095	2.77070599743668	1.470253633034	1.67813049243502	0.746854904972642	2.75977888820936	1.46455268379243	0.993764197500404	-0.00902452826503267	1.01666935141107	0.0238505517205811	1.00453660542185	0.00653013699142162	1.29147056125808	0.36901475796537	1.30214554307866	0.380890710057142	2.04552829380751	1.0324734927642	0.989990301253649	-0.0145137034343103	2.25309842685458	1.1719103392428	1.79852406337833	0.846813462161274	1.47760446178389	0.563260127810743
TMEM52:::CCT	0.91497113149282	-0.237801132162494	0.825893479861599	0.623921642295684	0.071984291772787	0.408730461473975	-0.909179377332713	0.78920996184959	1.12900436961671	-1.52579105997995	2.12387687624943	-0.448950581535003	-0.614886135597113	-0.976083645625225	-0.716543713521616	-0.633855238004716	2.07031465655232	0.121567717924618	0.448412454324594	-0.999866775853695	0.254466607134218	TMEM52	CCT	promoter_candidate	promoter_candidate417	0	0	1	0	0	1	1	1	1.88553134174236	0.91497113149282	0.848036853946177	-0.237801132162494	1.7726325127721	0.825893479861599	1.54105851428261	0.623921642295684	1.05116146386017	0.071984291772787	1.32751711536299	0.408730461473975	0.532487890756014	-0.909179377332713	1.72812785866208	0.78920996184959	2.18707753915235	1.12900436961671	0.347289076851697	-1.52579105997995	4.35863645438964	2.12387687624943	0.732575530715678	-0.448950581535003	0.652981427932722	-0.614886135597113	0.508357861848676	-0.976083645625225	0.608553618379749	-0.716543713521616	0.64445197719189	-0.633855238004716	4.1997826210674	2.07031465655232	1.08791641488303	0.121567717924618	1.36453788897523	0.448412454324594	0.500046174102614	-0.999866775853695	1.19289462477605	0.254466607134218
TMPRSS6:::AAG	-1.13391435602515	-0.0993862791082172	-0.603041701255985	-0.697353785984546	-0.541054179711706	-0.814579722211257	-1.96065274273138	-1.10931086803978	-2.65105023464289	-1.71471771725226	-1.39416404555358	-0.00630552232748309	0.0842262113689153	0.0795943475771774	0.110743721994501	0.107621741273198	-0.175759423570146	-0.124552872388126	-0.102246155616317	-0.756394075724025	-0.615013122490018	TMPRSS6	AAG	promoter_candidate	promoter_candidate772	0	0	0	1	1	0	0	1	0.455677690311255	-1.13391435602515	0.933429987185244	-0.0993862791082172	0.658364430659606	-0.603041701255985	0.616702335062931	-0.697353785984546	0.687268537265179	-0.541054179711706	0.568574096296028	-0.814579722211257	0.256912191269366	-1.96065274273138	0.463515385410128	-1.10931086803978	0.159204140830943	-2.65105023464289	0.30466217135124	-1.71471771725226	0.380465080935937	-1.39416404555358	0.995638882389441	-0.00630552232748309	1.06011899466319	0.0842262113689153	1.05672087335636	0.0795943475771774	1.07978473158818	0.110743721994501	1.07745061234053	0.107621741273198	0.885301380591586	-0.175759423570146	0.917288289951417	-0.124552872388126	0.931581467384283	-0.102246155616317	0.591974084652975	-0.756394075724025	0.652923954640671	-0.615013122490018
TMPRSS6:::CCT	-1.23956483543571	-1.60320906536151	-1.60254530978556	-0.989612587308535	-0.856424654608281	-2.12460450473678	-1.99128675032305	-2.0605734012135	-1.55707193883541	-3.55701764133771	-2.06475220300633	-0.0185245309759346	-0.101686808772628	-0.0459973987613001	-0.105585363922804	-0.0536365676370099	-1.47732263883415	-1.99806366664544	-1.34488832642777	-2.22566494503854	-1.33747217959752	TMPRSS6	CCT	promoter_candidate	promoter_candidate772	0	0	0	1	1	0	0	0	0.423500378645808	-1.23956483543571	0.329144029788191	-1.60320906536151	0.329295497315093	-1.60254530978556	0.503612994091298	-0.989612587308535	0.55231964420848	-0.856424654608281	0.229313865469053	-2.12460450473678	0.251514459847205	-1.99128675032305	0.239720733545328	-2.0605734012135	0.339840114198442	-1.55707193883541	0.0849632261787938	-3.55701764133771	0.239027381165012	-2.06475220300633	0.987241857588714	-0.0185245309759346	0.931942720570185	-0.101686808772628	0.968619935686773	-0.0459973987613001	0.929427756963855	-0.105585363922804	0.963504581930529	-0.0536365676370099	0.359154715159042	-1.47732263883415	0.250335766277636	-1.99806366664544	0.393684460731868	-1.34488832642777	0.21380019217777	-2.22566494503854	0.39571339871802	-1.33747217959752
TNNC1:::AAG	2.49021004369306	3.0960014286422	3.01967101240751	3.26437796728218	3.05410200429101	3.25251518352824	3.35236091410396	1.80923472723169	1.96247908280837	2.31256248859818	1.68943455339685	1.75343095464372	1.78765212355843	1.90716754717684	1.9638690004804	1.95492648515424	2.67624525572887	2.45651250211173	3.05354003702578	2.8389046864208	2.83925178082823	TNNC1	AAG	promoter_candidate	promoter_candidate7	0	0	1	0	1	1	1	1	5.61859746171777	2.49021004369306	8.55045639685294	3.0960014286422	8.10982628843034	3.01967101240751	9.60894450826705	3.26437796728218	8.3057013897854	3.05410200429101	9.53025742330903	3.25251518352824	10.213184828729	3.35236091410396	3.50456340817041	1.80923472723169	3.89731105848295	1.96247908280837	4.96764641125562	2.31256248859818	3.22530267135719	1.68943455339685	3.37159431338546	1.75343095464372	3.45252562788253	1.78765212355843	3.75071994984677	1.90716754717684	3.9010676054914	1.9638690004804	3.87696170588862	1.95492648515424	6.39190185179441	2.67624525572887	5.48888267542266	2.45651250211173	8.30246673296677	3.05354003702578	7.15476650941862	2.8389046864208	7.15648806396098	2.83925178082823
TNNC1:::CCT	2.47120561031786	2.40339697390602	2.42253863269859	2.27119241263744	2.54531822552604	2.44664938427422	1.49205221825191	2.04970880885375	1.31094922420958	1.96154028238064	1.83937169899295	0.910073458029091	0.897455553964971	0.875178868581	0.97022756513618	0.96210735002226	2.97975869452687	2.99152923212828	2.52628013577148	2.92022175055474	2.38631990376505	TNNC1	CCT	promoter_candidate	promoter_candidate7	0	0	1	0	1	1	1	1	5.54506975971838	2.47120561031786	5.29047395422993	2.40339697390602	5.36113562540418	2.42253863269859	4.8272194435476	2.27119241263744	5.83736882500444	2.54531822552604	5.45148540288745	2.44664938427422	2.81288821028708	1.49205221825191	4.14022395517021	2.04970880885375	2.48104727319724	1.31094922420958	3.89477579842843	1.96154028238064	3.57854147134156	1.83937169899295	1.87914117664768	0.910073458029091	1.86277774858192	0.897455553964971	1.8342354849596	0.875178868581	1.95914959948352	0.97022756513618	1.94815349255821	0.96210735002226	7.8885420864029	2.97975869452687	7.95316571709417	2.99152923212828	5.76084377914749	2.52628013577148	7.56962457937968	2.92022175055474	5.22822019464911	2.38631990376505
TNNC2:::AAG	-0.871222281341027	-0.509859015644303	-0.35376548065996	-0.93404847195953	-0.0201086058799183	-0.0869802363059348	2.03132428421794	1.45036480561163	1.77886347424937	1.87383411561451	2.32871737378055	-0.589084016530006	-0.502509721176529	-0.467530370097006	-0.579189748545961	-0.360735985252229	-0.535273589603552	-0.258711499887602	-0.703293475789359	-0.178217905425926	-0.130785827382413	TNNC2	AAG	promoter_candidate	promoter_candidate307	0	0	1	0	0	0	1	1	0.54668349271305	-0.871222281341027	0.702291064441289	-0.509859015644303	0.782538978132212	-0.35376548065996	0.523387555811006	-0.93404847195953	0.986158463828421	-0.0201086058799183	0.941491362083144	-0.0869802363059348	4.08779906954764	2.03132428421794	2.7327714456165	1.45036480561163	3.43155736970509	1.77886347424937	3.66505313825493	1.87383411561451	5.02358529993863	2.32871737378055	0.664764839837441	-0.589084016530006	0.705877763189562	-0.502509721176529	0.723201527432761	-0.467530370097006	0.669339588700743	-0.579189748545961	0.778767193258148	-0.360735985252229	0.690027808891333	-0.535273589603552	0.835834086493586	-0.258711499887602	0.614168542173101	-0.703293475789359	0.883794032261594	-0.178217905425926	0.913333827228342	-0.130785827382413
TNNC2:::CCT	-0.97602393955634	-1.18812447787918	-1.1451132336582	-1.50751367895059	-0.85099882160662	-0.670492890375556	0.952314960145956	1.57536464324537	1.70009405594638	1.5129002889901	2.01779358345303	-1.29950323236761	-1.15349011472288	-1.39464873557229	-1.39023925547562	-1.3186537936395	-1.81460487774705	-2.08088874443687	-0.653190886290284	-1.31366603734655	-0.882838676505584	TNNC2	CCT	promoter_candidate	promoter_candidate307	0	0	1	0	0	0	1	0	0.508378900721568	-0.97602393955634	0.438873030551684	-1.18812447787918	0.452154198894008	-1.1451132336582	0.351716840953492	-1.50751367895059	0.55440077463593	-0.85099882160662	0.6282919974089	-0.670492890375556	1.93497504475323	0.952314960145956	2.98010805765916	1.57536464324537	3.24922141025576	1.70009405594638	2.85383176373408	1.5129002889901	4.04963977744681	2.01779358345303	0.406266064943338	-1.29950323236761	0.449536412883595	-1.15349011472288	0.38033728077824	-1.39464873557229	0.381501529063053	-1.39023925547562	0.400908860043141	-1.3186537936395	0.284282091223324	-1.81460487774705	0.236368756411321	-2.08088874443687	0.635872364074448	-0.653190886290284	0.402297300593064	-1.31366603734655	0.542299341445381	-0.882838676505584
TNNI1:::AAG	1.28235030069301	1.28714347653048	1.31691181024911	1.22234298545984	1.26299219603419	1.29519540613941	1.44652617704796	1.2321139682685	1.70534719759441	1.70088783009896	1.43451732639243	-0.177967570301714	-0.0652970407717948	-0.00233565027396112	-0.00436514123332886	0.0676634886113146	1.20411503439032	1.51953855239527	1.42628918150563	1.36298898304957	1.44521128481934	TNNI1	AAG	promoter_candidate	promoter_candidate326	0	0	1	0	1	1	1	1	2.4323490932022	1.28235030069301	2.44044371146395	1.28714347653048	2.49132253573142	1.31691181024911	2.33325337991339	1.22234298545984	2.39992978277859	1.26299219603419	2.45410232841439	1.29519540613941	2.72550993093539	1.44652617704796	2.34910950719399	1.2321139682685	3.26107404211031	1.70534719759441	3.251009631297	1.70088783009896	2.70291721637587	1.43451732639243	0.883947400699671	-0.177967570301714	0.955748515430604	-0.0652970407717948	0.998382360389489	-0.00233565027396112	0.99697888743417	-0.00436514123332886	1.04801799479545	0.0676634886113146	2.3039589853032	1.20411503439032	2.86699333837181	1.51953855239527	2.6875455034421	1.42628918150563	2.57217532470854	1.36298898304957	2.72302699512344	1.44521128481934
